ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Education_Original,Age,Total_Spending,Income_Bin,Income_scaled,Recency_scaled,Age_scaled,Total_Spending_scaled,PCA1,PCA2
4107,1948,4,5,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,0,0,0,0,0,0,3,11,0,PhD,78,425,1,-0.2219916147500391,0.09982823153966747,1.7365094014533338,-0.3002719773145051,0.09780041629293215,0.573362713793288
7274,1957,2,3,78618.0,0,0,2012-09-28,87,736,163,818,212,163,61,1,4,7,10,2,0,1,0,0,0,0,3,11,0,Graduation,69,2153,1,1.0538366246618385,1.3085592512632087,0.9853447295662141,2.5696124341515167,2.752395566627711,1.2893971091930907
9336,1969,4,6,62187.0,0,1,2014-03-22,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,3,11,0,PhD,57,636,1,0.39744642515103407,-0.38366417634974903,-0.016208166283278792,0.05015951042816309,0.29416864681994687,-0.40511856419927267
2958,1978,2,3,28442.0,2,0,2014-02-24,53,19,3,10,11,8,6,3,2,1,4,4,0,0,0,0,0,0,3,11,0,Graduation,48,57,1,-0.9506083056926209,0.13436340353176865,-0.7673728381703985,-0.9114510649415283,-1.4677071244573967,0.05371183099116924
933,1978,4,3,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,PhD,48,25,1,-0.5800880025788292,-0.6254103802944573,-0.7673728381703985,-0.9645970725612694,-1.266390006708062,-0.7014061307220428
5837,1967,2,3,51479.0,1,1,2012-12-28,67,247,8,160,6,8,65,7,6,3,6,7,0,0,0,0,0,0,3,11,0,Graduation,59,494,1,-0.030319764147346634,0.6178558114211852,0.15071731635830335,-0.18567589838443824,-0.09354457670508727,0.6458332933374957
10704,1969,2,4,54803.0,0,1,2012-08-21,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,3,11,0,Graduation,57,693,1,0.10246832076373083,0.5487854674369828,-0.016208166283278792,0.144825836500827,0.17681659950524872,0.5083268864046353
5125,1960,2,3,79530.0,0,0,2013-05-17,64,333,0,815,129,42,29,1,4,10,11,2,0,0,0,0,0,0,3,11,0,Graduation,66,1348,1,1.0902694566230005,0.5142502954448817,0.7349565056038408,1.2326581799674037,1.7877252466835563,0.5338630103242623
4432,1976,2,2,31615.0,1,0,2013-03-16,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,50,51,1,-0.8238524111610779,1.1358833913027029,-0.6004473555288163,-0.9214159413702298,-1.321282295886848,1.051542314923842
5955,1962,2,5,72025.0,0,0,2012-11-17,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,3,11,0,Graduation,64,1932,1,0.7904576102759379,-0.763551068262862,0.5680310229622587,2.2025728190276794,2.1670902295461647,-0.7714948584948458
2928,1975,4,4,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,PhD,51,990,1,0.015021534400810083,0.47971512345278045,-0.5169846142080252,0.6380872197215495,0.319400838159499,0.29225770617106117
5680,1984,0,3,35684.0,1,0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2n Cycle,42,30,1,-0.6613028571589196,0.583320639429084,-1.2681492860951449,-0.9562930088706849,-1.4194385040065383,0.33914683632010506
10313,1975,2,3,48178.0,1,1,2012-10-28,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,3,11,0,Graduation,51,254,1,-0.16218903860326322,0.6869261554053875,-0.5169846142080252,-0.5842709555324969,-0.6265369242496749,0.5736371686790025
2557,1970,3,4,29548.0,1,0,2013-08-29,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,3,11,0,Master,56,29,1,-0.9064255072835801,0.09982823153966747,-0.09967090760406987,-0.9579538216088017,-1.2959968539252251,0.1906767746668123
1245,1966,2,4,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,Graduation,60,1371,1,0.46228248466086524,-0.14191797240504078,0.23418005767909442,1.2708568729440926,1.2370679802208595,-0.18213426754381132
1519,1972,4,4,38578.0,1,1,2013-06-22,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,3,11,1,PhD,54,73,1,-0.5456925329312848,-1.6269303680653915,-0.266596390245652,-0.8848780611316577,-1.0811274637890234,-1.544119888784833
10703,1975,3,4,46098.0,1,1,2012-08-18,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0,Master,51,120,1,-0.24528146237433454,1.2740240792711075,-0.5169846142080252,-0.8068198624401629,-0.8212400529495204,1.1572446090980715
1726,1970,2,4,22585.0,0,0,2013-03-18,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,3,11,1,Graduation,56,81,1,-1.1845853855133732,-0.9016917562312667,-0.09967090760406987,-0.8715915592267224,-1.4512186364391435,-0.7577552972756119
4459,1989,2,4,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,37,37,1,-0.8772233141217276,-1.2470434761522784,-1.6854629926991003,-0.9446673197038665,-1.709891336809897,-1.5139573916285878
1729,1961,4,5,66426.0,0,1,2013-10-02,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,3,11,0,PhD,65,1377,1,0.5667871868652511,-1.2125083041601774,0.6514937642830498,1.280821749372794,1.3999248096984216,-1.1138256494683405
1517,1969,2,4,30822.0,1,0,2013-06-14,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,57,51,1,-0.8555313977237988,1.4812351112237145,-0.016208166283278792,-0.9214159413702298,-1.183264699464366,1.5356297828199863
2098,1969,4,3,33581.0,2,0,2013-01-08,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,PhD,57,17,1,-0.7453140913851518,-0.38366417634974903,-0.016208166283278792,-0.9778835744662047,-1.1880617462205523,-0.2638547530318387
9543,1985,2,3,19986.0,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,41,22,1,-1.288410966946553,0.8596020153658934,-1.351612027415936,-0.9695795107756201,-1.8747451485750526,0.6300639513298053
6878,1954,2,6,27421.0,0,0,2012-12-12,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,3,11,0,Graduation,72,324,1,-0.9913955002456324,-1.2125083041601774,1.2357329535285873,-0.4680140638643131,-0.704521840767803,-0.7521569707317002
3310,1973,0,3,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,2n Cycle,53,211,1,-0.661143064036283,1.550305455207917,-0.3500591315664431,-0.655685903271524,-0.9547932918623343,1.4875411080756467
2724,1981,3,4,36143.0,1,0,2014-03-30,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,3,11,0,Master,45,19,1,-0.6429665963363611,-0.556340036310255,-1.0177610621327717,-0.9745619489899708,-1.3799093645677487,-0.6938432290194337
948,1971,2,4,10245.0,1,0,2013-05-15,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,3,11,0,Graduation,55,41,1,-1.6775471688475176,-0.5908752083023561,-0.18313364892486095,-0.9380240687513989,-1.8496184725132874,-0.44036349207987735
6720,1968,3,5,43795.0,0,1,2013-10-16,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,3,11,1,Master,58,492,1,-0.33728235273240054,-1.3161138201364808,0.06725457503751228,-0.18899752386067206,-0.37219291392356024,-1.214109884902364
6202,1960,2,5,63381.0,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,Graduation,66,1005,1,0.4451446722580818,0.9977427033342982,0.7349565056038408,0.6629994107933032,0.9691658653777191,1.0782867257003188
2066,1949,2,5,38823.0,0,1,2012-08-30,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,3,11,0,Graduation,77,114,1,-0.5359052041697884,0.2379689195080722,1.6530466601325426,-0.8167847388688644,-0.4866965158145344,0.7369863454994295
9799,1968,4,2,83664.0,1,1,2013-05-08,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,3,11,0,PhD,58,1173,1,1.2554156488680048,0.27250409150017335,0.06725457503751228,0.9420159507969442,1.5249570617883477,0.13484104398765845
8318,1979,2,5,90300.0,0,0,2014-01-03,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,3,11,0,Graduation,47,1738,1,1.5205124393222498,-1.4542545081048857,-0.8508355794911895,1.8803751478329989,2.065489741477141,-1.8340284488068206
5642,1979,3,5,62499.0,1,0,2013-12-09,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,3,11,0,Master,47,222,1,0.40991028871669477,-1.696000712049594,-0.8508355794911895,-0.637416963152238,-0.4103187786449123,-1.8435586386269842
2669,1993,2,4,74293.0,0,0,2014-05-04,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,3,11,0,Graduation,33,1127,1,0.881060310810933,0.583320639429084,-2.0193139579822645,0.8656185648435663,0.6802745499106622,-0.06819681844766196
455,1946,4,3,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,PhD,80,209,1,-0.048975611215178516,1.2740240792711075,1.9034348840949158,-0.6590075287477578,0.043416466403579795,1.7537074157071288
7683,1968,3,3,70777.0,0,1,2014-02-25,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,3,11,0,Master,58,787,1,0.740602156013295,1.0668130473185005,0.06725457503751228,0.30094223388381663,0.7545377406023761,0.9729256321739284
3428,1991,4,5,68682.0,0,0,2013-10-06,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,PhD,35,1598,1,0.6569105080323362,0.2379689195080722,-1.8523884753406823,1.6478613644966313,1.0923118126730171,-0.38573526147698456
7414,1971,2,3,43824.0,1,1,2012-09-15,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,3,11,0,Graduation,55,186,1,-0.33612385259328464,-1.0743676161917726,-0.18313364892486095,-0.6972062217244468,-0.7756653032065045,-1.016879712448388
6354,1984,2,5,15345.0,1,0,2012-08-31,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,3,11,1,Graduation,42,47,1,-1.4738109374857562,0.06529305954756628,-1.2681492860951449,-0.9280591923226974,-1.9702440416907991,-0.10183061503588589
798,1987,2,4,23442.0,1,0,2012-12-24,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Graduation,39,27,1,-1.1503497089884656,0.7559964993895899,-1.518537510057518,-0.9612754470850355,-1.8200251780612944,0.47714705651878236
8213,1980,0,5,14515.0,1,0,2012-11-09,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,3,11,1,2n Cycle,46,96,1,-1.5069680104328664,0.7559964993895899,-0.9342983208119806,-0.8466793681549687,-1.835364594142452,0.6460638490056124
2488,1956,0,2,31395.0,1,1,2013-03-23,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,3,11,0,2n Cycle,70,64,1,-0.832641032906095,1.0668130473185005,1.0688074708870052,-0.8998253757747099,-0.8800671024133562,1.4114604968178097
9999,1965,2,5,75276.0,0,0,2012-09-27,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,3,11,0,Graduation,61,1040,1,0.920329470698896,-1.6269303680653915,0.3176427989998855,0.7211278566273951,1.1670725715563053,-1.5921327043560252
7617,1974,2,4,42373.0,1,1,2013-08-15,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,3,11,0,Graduation,52,163,1,-0.39408880782973876,1.170418563294804,-0.43352187288723415,-0.7354049147011357,-0.8556865330168831,1.0856842300340113
615,1960,2,5,30507.0,0,0,2013-03-11,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,3,11,0,Graduation,66,343,1,-0.868115106131437,-0.6944807242786596,0.7349565056038408,-0.43645862184009176,-0.7169489695679869,-0.3924875162044723
2552,1955,4,4,55521.0,1,2,2013-10-22,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,3,11,1,PhD,71,446,1,0.1311511862770141,-1.3161138201364808,1.1522702122077961,-0.26539490981404995,0.1800466305942996,-0.9663557259210283
194,1965,2,3,48006.0,1,1,2014-06-09,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,61,41,1,-0.16906014287664026,0.20343374751597101,0.3176427989998855,-0.9380240687513989,-0.6649973298072737,0.3423310465622039
3645,1972,4,4,27213.0,1,0,2012-08-30,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,3,11,1,PhD,54,70,1,-0.9997047426227395,-1.0398324441996714,-0.266596390245652,-0.8898604993460084,-1.3831333298625357,-0.945812311230603
8890,1971,4,2,65808.0,1,1,2014-05-30,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0,PhD,55,272,1,0.5420991494178847,-1.6614655400574927,-0.18313364892486095,-0.5543763262463924,-0.08873803093080339,-1.6538505603671136
5049,1974,4,5,30351.0,1,0,2013-06-06,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,PhD,52,46,1,-0.8743470379142674,-1.0398324441996714,-0.43352187288723415,-0.9297200050608143,-1.367454736528514,-0.9953798966893731
9973,1963,2,3,50437.0,0,2,2012-10-17,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,3,11,0,Graduation,63,490,1,-0.07194587259420064,-0.7290158962707608,0.48456828164146765,-0.1923191493369059,-0.07031155318369244,-0.5615074249948713
7301,1982,0,4,23616.0,1,0,2012-11-17,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,3,11,1,2n Cycle,44,79,1,-1.14339870815377,0.9286723593500957,-1.1012238034535626,-0.8749131847029562,-1.6442330896635369,0.7446742895863694
10882,1976,2,3,53858.0,0,1,2012-11-09,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,3,11,0,Graduation,50,915,1,0.06471719554081622,0.030757887555465113,-0.6004473555288163,0.5135262643627813,0.23720355959991485,-0.1577147667514908
7030,1955,4,3,66465.0,0,1,2013-03-30,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,3,11,0,PhD,71,1485,1,0.5683451698109587,-1.6614655400574927,1.1522702122077961,1.4601895250894203,1.6427110644273748,-1.428031401000501
7422,1987,2,4,46923.0,1,0,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,3,11,0,Graduation,39,369,1,-0.2123241308305202,1.4121647672395123,-1.518537510057518,-0.3932774906490521,-0.775552407397101,1.0082333941526804
3523,1962,2,5,75072.0,0,1,2013-01-23,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,3,11,0,Graduation,64,1073,1,0.9121800214444256,1.170418563294804,0.5680310229622587,0.7759346769852531,1.3271086989867014,1.1613894998991727
7106,1943,4,3,75865.0,0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,PhD,83,1242,1,0.9438590080071465,0.8250668433737922,2.153823108057289,1.056612029727011,1.9438480395522355,1.2164982812076774
6504,1975,0,5,19789.0,1,0,2013-11-20,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,3,11,0,2n Cycle,51,78,1,-1.2962807782364094,-0.8671565842391655,-0.5169846142080252,-0.8765739974410731,-1.639097898743115,-0.8228522131908399
5067,1994,2,5,80134.0,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,3,11,0,Graduation,32,1378,1,1.1143982181411385,-1.3161138201364808,-2.1027766993030554,1.2824825621109108,1.0585405138359643,-1.957972894291091
4216,1981,2,4,91065.0,0,0,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,3,11,1,Graduation,45,1474,1,1.551072874026514,-0.556340036310255,-1.0177610621327717,1.4419205849701344,1.766085035598517,-0.990079219843782
8581,1971,3,3,49505.0,1,1,2013-03-05,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,3,11,0,Master,55,751,1,-0.10917767016854607,-1.557860024081189,-0.18313364892486095,0.24115297531160784,0.005606776356588567,-1.5517045546522608
5929,1973,4,3,37401.0,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,PhD,53,48,1,-0.5927116592671265,-1.2125083041601774,-0.3500591315664431,-0.9263983795845805,-1.153910620880746,-1.1608879066334898
3129,1983,2,3,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Graduation,43,45,1,-0.8845338494823555,-0.6599455522865585,-1.1846865447743538,-0.9313808177989312,-1.5623568818209324,-0.8211022701678253
6528,1982,3,5,18492.0,1,0,2014-06-05,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Master,44,10,1,-1.3480936982513516,0.8941371873579945,-1.1012238034535626,-0.989509263633023,-1.863355009941755,0.7328132485028402
1361,1974,3,3,82584.0,0,0,2013-06-04,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,3,11,1,Master,52,1435,1,1.2122715057561024,-0.7980862402549632,-0.43352187288723415,1.3771488881835747,1.6358831034807289,-1.0449632633576744
6932,1941,4,3,93027.0,0,0,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,3,11,0,PhD,85,2119,1,1.6294514006798033,0.9632075313421969,2.320748590698871,2.513144801055542,3.4490928504597242,1.2599262818666974
7284,1953,2,3,48686.0,1,2,2013-12-04,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Graduation,73,20,1,-0.1418953120284054,-1.4197193361127844,1.3191956948493784,-0.9729011362518539,-0.446233436462153,-0.9635084100883055
1340,1986,2,3,92910.0,0,0,2014-04-24,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,3,11,0,Graduation,40,1795,1,1.6247774518426805,-0.24552348838134433,-1.4350747687367271,1.9750414739056628,2.07672552925634,-0.8332031821756557
8746,1989,2,3,75433.0,1,0,2014-04-05,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,3,11,0,Graduation,37,1188,1,0.9266013507623855,-0.7290158962707608,-1.6854629926991003,0.9669281418686979,0.8373791143984197,-1.2547475844804226
5987,1989,0,5,10404.0,1,0,2014-05-04,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0,2n Cycle,37,43,1,-1.6711953922227096,0.09982823153966747,-1.6854629926991003,-0.934702443275165,-2.218120778659912,-0.16059735851625304
3767,1968,2,3,61314.0,0,1,2013-04-25,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,3,11,0,Graduation,58,1008,1,0.3625715761355796,-1.6614655400574927,0.06725457503751228,0.6679818490076539,0.6819272519983245,-1.645816054724757
3725,1961,4,4,84865.0,0,0,2013-05-09,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1,PhD,65,1688,1,1.3033935339396667,-1.6614655400574927,0.6514937642830498,1.7973345109271532,2.246078866354887,-1.6286695984854374
4324,1989,2,3,42387.0,1,0,2012-10-29,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0,Graduation,37,684,1,-0.3935295319005104,-0.24552348838134433,-1.6854629926991003,0.12987852185777482,-0.6262498052273378,-0.6460875105047746
238,1967,0,5,67309.0,1,1,2013-01-23,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,3,11,0,2n Cycle,59,1082,1,0.6020615186872973,0.9286723593500957,0.15071731635830335,0.7908819916283053,1.010164206819663,0.8437325857174588
6694,1964,2,3,75236.0,0,1,2013-11-25,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,3,11,0,Graduation,62,1068,1,0.9187315394725293,-0.763551068262862,0.4011055403206766,0.7676306132946685,1.2387677110110296,-0.7424375602230245
498,1970,2,4,30015.0,1,0,2014-02-02,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,3,11,0,Graduation,56,57,1,-0.8877696602157482,-0.7290158962707608,-0.09967090760406987,-0.9114510649415283,-1.2704147875587153,-0.6109329246920785
9347,1956,3,5,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Master,70,46,1,-0.05173204258066117,-0.0037772844366360664,1.0688074708870052,-0.9297200050608143,-0.3880705888116734,0.3260521036006764
9699,1966,2,2,67272.0,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,3,11,0,Graduation,60,733,1,0.600583432302908,-1.2815786481443796,0.23418005767909442,0.21125834602550345,0.5877654889105949,-1.229053997984792
10664,1949,3,6,51529.0,0,1,2013-09-07,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,3,11,0,Master,77,467,1,-0.028322350114388186,-1.2125083041601774,1.6530466601325426,-0.23051784231359485,0.22673215371787958,-0.7289272091657472
5455,1971,4,3,32011.0,1,0,2013-08-22,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,3,11,0,PhD,55,122,1,-0.808032892020047,1.3776295952474111,-0.18313364892486095,-0.8034982369639291,-1.1164354600368025,1.3831095611331563
456,1986,0,3,7500.0,1,0,2013-02-07,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2n Cycle,40,36,1,-1.7872051992569362,1.6193757991921194,-1.4350747687367271,-0.9463281324419834,-2.2061711536661273,1.374858493650355
5012,1989,2,3,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,37,34,1,-0.9406611838084878,0.2379689195080722,-1.6854629926991003,-0.9496497579182173,-1.7232267741309892,-0.07998249420540127
7495,1948,4,3,56223.0,0,1,2013-12-20,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,3,11,0,PhD,78,156,1,0.15919487929975068,0.790531671381691,1.7365094014533338,-0.7470306038679541,0.07238219387568857,1.2355539036983978
5029,1946,2,3,18100.0,0,0,2013-08-06,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,Graduation,80,14,1,-1.3637534242697458,-1.2125083041601774,1.9034348840949158,-0.9828660126805554,-1.1357943615981287,-0.5251757475252314
10642,1989,2,4,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,37,37,1,-0.8772233141217276,-1.2470434761522784,-1.6854629926991003,-0.9446673197038665,-1.709891336809897,-1.5139573916285878
2106,1974,0,3,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2n Cycle,52,34,1,-1.2826584145316329,1.7229813151684228,-0.43352187288723415,-0.9496497579182173,-1.5989307266762187,1.6942094623482011
10364,1959,2,2,23295.0,0,0,2013-07-13,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,Graduation,67,20,1,-1.1562221062453633,0.790531671381691,0.818419246924632,-0.9729011362518539,-1.2233135722639625,1.1092200122974893
5954,1972,3,2,42618.0,1,0,2013-10-09,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,3,11,0,Master,54,192,1,-0.38430147906824236,1.4812351112237145,-0.266596390245652,-0.6872413452957453,-0.7658467133617172,1.4240559175602943
1137,1964,2,4,81246.0,0,0,2013-12-29,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,3,11,0,Graduation,62,1379,1,1.1588207062341345,1.3085592512632087,0.4011055403206766,1.2841433748490279,1.8008855840689408,1.204960740222054
2541,1976,2,3,24027.0,1,0,2013-06-09,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,Graduation,50,48,1,-1.1269799648028516,-1.4542545081048857,-0.6004473555288163,-0.9263983795845805,-1.5915716818339412,-1.4186901250855184
1142,1953,4,3,55707.0,0,1,2013-12-22,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,3,11,0,PhD,73,428,1,0.13858156647961953,1.4466999392316133,1.3191956948493784,-0.2952895391001544,0.2708597652405877,1.7362364398514363
2276,1955,2,4,57959.0,0,1,2013-05-02,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,3,11,0,Graduation,71,868,1,0.22854509452406793,0.7559964993895899,1.1522702122077961,0.4354680656712864,0.7691358015494724,0.9810099543691286
2807,1969,2,3,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,Graduation,57,1001,1,0.18208524411745447,-0.8671565842391655,-0.016208166283278792,0.6563561598408355,0.5463214305253312,-0.8889822104407871
6471,1971,3,4,36230.0,1,0,2013-10-17,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,Master,55,59,1,-0.6394910959190134,-1.1089027881838738,-0.18313364892486095,-0.9081294394652945,-1.1278977619767765,-1.016116022465939
6131,1980,0,3,70829.0,1,1,2013-12-01,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,3,11,0,2n Cycle,46,431,1,0.7426794666075718,1.3085592512632087,-0.9342983208119806,-0.29030710088580364,0.10000725464086506,0.9826463229235222
6233,1976,2,3,65991.0,0,1,2012-09-07,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,3,11,0,Graduation,50,971,1,0.5494096847785126,-0.970762100215469,-0.6004473555288163,0.6065317776973282,0.6105918931057368,-1.1620414807128403
4148,1972,2,3,38988.0,1,2,2012-08-20,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,3,11,0,Graduation,54,348,1,-0.5293137378610255,1.4121647672395123,-0.266596390245652,-0.4281545581495072,-0.6913525035775135,1.3534998369408622
4947,1966,0,4,89572.0,0,0,2012-09-15,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,3,11,1,2n Cycle,60,2059,1,1.4914300910023748,-0.17645314439714196,0.23418005767909442,2.413496036768527,2.718167967716855,-0.35483974701020016
3225,1984,3,3,42207.0,1,0,2013-04-01,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,0,3,11,1,Master,42,265,1,-0.4007202224191608,0.7559964993895899,-1.2681492860951449,-0.5660020154132108,-0.9718432425412326,0.4642980851085395
7540,1952,2,3,50300.0,0,1,2014-05-25,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,3,11,0,Graduation,74,270,1,-0.07741878704450678,0.09982823153966747,1.4026584361701695,-0.5576979517226263,-0.06426890837842426,0.49199478513097944
10648,1982,0,5,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,2n Cycle,44,1289,1,0.5762948776621333,0.9977427033342982,-1.1012238034535626,1.134670228418506,0.9015156996648015,0.5724232974255157
